book_name,author_id,author_name,publishing_company,city,fiscal_year,calendar_year,year_month,date,AutoARIMA,HoltWinters,SeasonalNaive
Third run half travel eye age.,119418020,Alicia Cooper,Shannon-Diaz,Robertbury,2025,2024,202409,2024-09-01,147638.8,146022.47,159284.86
Third run half travel eye age.,119418020,Alicia Cooper,Shannon-Diaz,Robertbury,2025,2024,202410,2024-10-01,135681.36,142565.2,158973.5
Third run half travel eye age.,119418020,Alicia Cooper,Shannon-Diaz,Robertbury,2025,2024,202411,2024-11-01,137812.44,139638.89,161104.56
Third run half travel eye age.,119418020,Alicia Cooper,Shannon-Diaz,Robertbury,2025,2024,202412,2024-12-01,142107.84,149266.05,165399.97
Third run half travel eye age.,119418020,Alicia Cooper,Shannon-Diaz,Robertbury,2025,2025,202501,2025-01-01,143981.86,144322.98,167273.98
Service sister organization commercial quite.,67584598,Paul Sloan,"Pratt, Schmitt and Smith",Robertbury,2024,2023,202310,2023-10-01,161361.12,144468.81,157207.38
Service sister organization commercial quite.,67584598,Paul Sloan,"Pratt, Schmitt and Smith",Robertbury,2024,2023,202311,2023-11-01,140933.58,127641.695,138120.17
Service sister organization commercial quite.,67584598,Paul Sloan,"Pratt, Schmitt and Smith",Robertbury,2024,2023,202312,2023-12-01,127618.95,114203.8,125713.38
Service sister organization commercial quite.,67584598,Paul Sloan,"Pratt, Schmitt and Smith",Robertbury,2024,2024,202401,2024-01-01,157859.56,138952.11,156568.89
Service sister organization commercial quite.,67584598,Paul Sloan,"Pratt, Schmitt and Smith",Robertbury,2024,2024,202402,2024-02-01,139098.16,114583.44,138223.95
Service sister organization commercial quite.,67584598,Paul Sloan,"Pratt, Schmitt and Smith",Robertbury,2024,2024,202403,2024-03-01,157922.89,142367.16,157330.78
Service sister organization commercial quite.,67584598,Paul Sloan,"Pratt, Schmitt and Smith",Robertbury,2024,2024,202404,2024-04-01,167424.39,154723.1,167023.34
Service sister organization commercial quite.,67584598,Paul Sloan,"Pratt, Schmitt and Smith",Robertbury,2024,2024,202405,2024-05-01,161130.67,139328.97,160859.05
Service sister organization commercial quite.,67584598,Paul Sloan,"Pratt, Schmitt and Smith",Robertbury,2024,2024,202406,2024-06-01,161893.17,139479.89,161709.19
Service sister organization commercial quite.,67584598,Paul Sloan,"Pratt, Schmitt and Smith",Robertbury,2024,2024,202407,2024-07-01,154543.3,127930.125,154418.67
Service sister organization commercial quite.,67584598,Paul Sloan,"Pratt, Schmitt and Smith",Robertbury,2024,2024,202408,2024-08-01,156169.56,136145.97,156085.16
Service sister organization commercial quite.,67584598,Paul Sloan,"Pratt, Schmitt and Smith",Robertbury,2025,2024,202409,2024-09-01,152572.45,133798.08,152515.3
Service sister organization commercial quite.,67584598,Paul Sloan,"Pratt, Schmitt and Smith",Robertbury,2025,2024,202410,2024-10-01,161399.86,127572.34,157207.38
Service sister organization commercial quite.,67584598,Paul Sloan,"Pratt, Schmitt and Smith",Robertbury,2025,2024,202411,2024-11-01,140959.81,110745.23,138120.17
Service sister organization commercial quite.,67584598,Paul Sloan,"Pratt, Schmitt and Smith",Robertbury,2025,2024,202412,2024-12-01,127636.71,97307.32,125713.38
Service sister organization commercial quite.,67584598,Paul Sloan,"Pratt, Schmitt and Smith",Robertbury,2025,2025,202501,2025-01-01,157871.6,122055.64,156568.89
Region try think me.,41871926,Gabrielle Brown,Diaz and Sons,Antonioburgh,2024,2023,202310,2023-10-01,58548.383,44695.59,46335.63
Region try think me.,41871926,Gabrielle Brown,Diaz and Sons,Antonioburgh,2024,2023,202311,2023-11-01,60957.113,48628.195,50421.254
Region try think me.,41871926,Gabrielle Brown,Diaz and Sons,Antonioburgh,2024,2023,202312,2023-12-01,58269.48,47435.96,46974.934
Region try think me.,41871926,Gabrielle Brown,Diaz and Sons,Antonioburgh,2024,2024,202401,2024-01-01,57663.113,47111.54,46711.82
Region try think me.,41871926,Gabrielle Brown,Diaz and Sons,Antonioburgh,2024,2024,202402,2024-02-01,55772.91,45480.914,44666.316
Region try think me.,41871926,Gabrielle Brown,Diaz and Sons,Antonioburgh,2024,2024,202403,2024-03-01,55678.645,47498.38,44642.316
Region try think me.,41871926,Gabrielle Brown,Diaz and Sons,Antonioburgh,2024,2024,202404,2024-04-01,61031.387,49596.938,49963.27
Region try think me.,41871926,Gabrielle Brown,Diaz and Sons,Antonioburgh,2024,2024,202405,2024-05-01,58364.652,47183.43,47310.918
Region try think me.,41871926,Gabrielle Brown,Diaz and Sons,Antonioburgh,2024,2024,202406,2024-06-01,67011.65,50252.133,55951.41
Region try think me.,41871926,Gabrielle Brown,Diaz and Sons,Antonioburgh,2024,2024,202407,2024-07-01,62832.31,45368.426,51775.01
Region try think me.,41871926,Gabrielle Brown,Diaz and Sons,Antonioburgh,2024,2024,202408,2024-08-01,73971.55,47366.504,62912.914
Region try think me.,41871926,Gabrielle Brown,Diaz and Sons,Antonioburgh,2025,2024,202409,2024-09-01,61926.125,44622.473,50868.098
Region try think me.,41871926,Gabrielle Brown,Diaz and Sons,Antonioburgh,2025,2024,202410,2024-10-01,69606.68,44800.848,46335.63
Region try think me.,41871926,Gabrielle Brown,Diaz and Sons,Antonioburgh,2025,2024,202411,2024-11-01,72015.29,48720.766,50421.254
Region try think me.,41871926,Gabrielle Brown,Diaz and Sons,Antonioburgh,2025,2024,202412,2024-12-01,69327.71,47517.367,46974.934
Region try think me.,41871926,Gabrielle Brown,Diaz and Sons,Antonioburgh,2025,2025,202501,2025-01-01,68721.32,47183.133,46711.82
Sense plant second air these.,69186936,Christine Duffy,Glenn Inc,East Robert,2024,2023,202310,2023-10-01,65092.043,68874.29,82685.86
Sense plant second air these.,69186936,Christine Duffy,Glenn Inc,East Robert,2024,2023,202311,2023-11-01,65092.035,54735.863,41974.12
Sense plant second air these.,69186936,Christine Duffy,Glenn Inc,East Robert,2024,2023,202312,2023-12-01,65092.027,60519.887,48741.35
Sense plant second air these.,69186936,Christine Duffy,Glenn Inc,East Robert,2024,2024,202401,2024-01-01,65092.02,63141.934,64807.434
Sense plant second air these.,69186936,Christine Duffy,Glenn Inc,East Robert,2024,2024,202402,2024-02-01,65092.01,72185.99,80699.66
Sense plant second air these.,69186936,Christine Duffy,Glenn Inc,East Robert,2024,2024,202403,2024-03-01,65092.008,67801.01,78307.0
Sense plant second air these.,69186936,Christine Duffy,Glenn Inc,East Robert,2024,2024,202404,2024-04-01,65092.0,62891.65,59254.926
Sense plant second air these.,69186936,Christine Duffy,Glenn Inc,East Robert,2024,2024,202405,2024-05-01,65091.992,74607.43,46560.742
Sense plant second air these.,69186936,Christine Duffy,Glenn Inc,East Robert,2024,2024,202406,2024-06-01,65091.984,58664.34,45493.746
Sense plant second air these.,69186936,Christine Duffy,Glenn Inc,East Robert,2024,2024,202407,2024-07-01,65091.977,60769.01,52535.7
Sense plant second air these.,69186936,Christine Duffy,Glenn Inc,East Robert,2024,2024,202408,2024-08-01,65091.97,68438.11,45572.94
Sense plant second air these.,69186936,Christine Duffy,Glenn Inc,East Robert,2025,2024,202409,2024-09-01,65091.965,99810.016,48666.93
Sense plant second air these.,69186936,Christine Duffy,Glenn Inc,East Robert,2025,2024,202410,2024-10-01,65091.957,70350.78,82685.86
Sense plant second air these.,69186936,Christine Duffy,Glenn Inc,East Robert,2025,2024,202411,2024-11-01,65091.95,56212.36,41974.12
Sense plant second air these.,69186936,Christine Duffy,Glenn Inc,East Robert,2025,2024,202412,2024-12-01,65091.94,61996.38,48741.35
Sense plant second air these.,69186936,Christine Duffy,Glenn Inc,East Robert,2025,2025,202501,2025-01-01,65091.934,64618.426,64807.434
Cold five song.,73682824,Christopher Perez,Bond Group,East Robert,2024,2023,202310,2023-10-01,110800.71,100447.09,116414.78
Cold five song.,73682824,Christopher Perez,Bond Group,East Robert,2024,2023,202311,2023-11-01,132692.66,114329.66,123394.88
Cold five song.,73682824,Christopher Perez,Bond Group,East Robert,2024,2023,202312,2023-12-01,127180.02,116445.33,130232.375
Cold five song.,73682824,Christopher Perez,Bond Group,East Robert,2024,2024,202401,2024-01-01,122354.09,109628.34,116294.21
Cold five song.,73682824,Christopher Perez,Bond Group,East Robert,2024,2024,202402,2024-02-01,138098.83,128402.805,130824.05
Cold five song.,73682824,Christopher Perez,Bond Group,East Robert,2024,2024,202403,2024-03-01,110613.61,97549.766,98304.79
Cold five song.,73682824,Christopher Perez,Bond Group,East Robert,2024,2024,202404,2024-04-01,123960.27,111868.984,109722.41
Cold five song.,73682824,Christopher Perez,Bond Group,East Robert,2024,2024,202405,2024-05-01,130820.266,118762.37,128892.82
Cold five song.,73682824,Christopher Perez,Bond Group,East Robert,2024,2024,202406,2024-06-01,137287.7,113241.2,111512.03
Cold five song.,73682824,Christopher Perez,Bond Group,East Robert,2024,2024,202407,2024-07-01,127948.07,108552.72,117758.65
Cold five song.,73682824,Christopher Perez,Bond Group,East Robert,2024,2024,202408,2024-08-01,134808.94,124378.76,134862.28
Cold five song.,73682824,Christopher Perez,Bond Group,East Robert,2025,2024,202409,2024-09-01,111313.336,96302.31,114060.64
Cold five song.,73682824,Christopher Perez,Bond Group,East Robert,2025,2024,202410,2024-10-01,114846.79,91902.195,116414.78
Cold five song.,73682824,Christopher Perez,Bond Group,East Robert,2025,2024,202411,2024-11-01,125748.02,105784.76,123394.88
Cold five song.,73682824,Christopher Perez,Bond Group,East Robert,2025,2024,202412,2024-12-01,129381.516,107900.44,130232.375
Cold five song.,73682824,Christopher Perez,Bond Group,East Robert,2025,2025,202501,2025-01-01,117837.11,101083.445,116294.21
Catch thank outside establish.,32027695,Kristina Kim,Barnes Inc,Port Anthonyhaven,2024,2023,202310,2023-10-01,201919.64,197713.38,226053.0
Catch thank outside establish.,32027695,Kristina Kim,Barnes Inc,Port Anthonyhaven,2024,2023,202311,2023-11-01,202198.17,194746.53,226331.53
Catch thank outside establish.,32027695,Kristina Kim,Barnes Inc,Port Anthonyhaven,2024,2023,202312,2023-12-01,171773.48,160199.19,195906.86
Catch thank outside establish.,32027695,Kristina Kim,Barnes Inc,Port Anthonyhaven,2024,2024,202401,2024-01-01,199579.56,184792.23,223712.92
Catch thank outside establish.,32027695,Kristina Kim,Barnes Inc,Port Anthonyhaven,2024,2024,202402,2024-02-01,183581.61,176489.5,207714.97
Catch thank outside establish.,32027695,Kristina Kim,Barnes Inc,Port Anthonyhaven,2024,2024,202403,2024-03-01,211998.1,228618.47,236131.45
Catch thank outside establish.,32027695,Kristina Kim,Barnes Inc,Port Anthonyhaven,2024,2024,202404,2024-04-01,211650.97,224164.4,235784.33
Catch thank outside establish.,32027695,Kristina Kim,Barnes Inc,Port Anthonyhaven,2024,2024,202405,2024-05-01,207951.67,218938.0,232085.03
Catch thank outside establish.,32027695,Kristina Kim,Barnes Inc,Port Anthonyhaven,2024,2024,202406,2024-06-01,192938.6,195239.12,217071.95
Catch thank outside establish.,32027695,Kristina Kim,Barnes Inc,Port Anthonyhaven,2024,2024,202407,2024-07-01,196332.05,190141.16,220465.4
Catch thank outside establish.,32027695,Kristina Kim,Barnes Inc,Port Anthonyhaven,2024,2024,202408,2024-08-01,200158.5,200973.12,224291.86
Catch thank outside establish.,32027695,Kristina Kim,Barnes Inc,Port Anthonyhaven,2025,2024,202409,2024-09-01,191284.9,178130.34,215418.27
Catch thank outside establish.,32027695,Kristina Kim,Barnes Inc,Port Anthonyhaven,2025,2024,202410,2024-10-01,177786.28,167696.81,226053.0
Catch thank outside establish.,32027695,Kristina Kim,Barnes Inc,Port Anthonyhaven,2025,2024,202411,2024-11-01,178064.81,164729.97,226331.53
Catch thank outside establish.,32027695,Kristina Kim,Barnes Inc,Port Anthonyhaven,2025,2024,202412,2024-12-01,147640.12,130182.61,195906.86
Catch thank outside establish.,32027695,Kristina Kim,Barnes Inc,Port Anthonyhaven,2025,2025,202501,2025-01-01,175446.2,154775.66,223712.92
Fire kitchen move win.,14279830,Brian Coleman,Hart LLC,Robertbury,2024,2023,202310,2023-10-01,14081.748,22460.143,22111.723
Fire kitchen move win.,14279830,Brian Coleman,Hart LLC,Robertbury,2024,2023,202311,2023-11-01,8888.947,22328.422,20264.496
Fire kitchen move win.,14279830,Brian Coleman,Hart LLC,Robertbury,2024,2023,202312,2023-12-01,13871.922,23267.777,24053.428
Fire kitchen move win.,14279830,Brian Coleman,Hart LLC,Robertbury,2024,2024,202401,2024-01-01,9925.331,20716.139,20439.186
Fire kitchen move win.,14279830,Brian Coleman,Hart LLC,Robertbury,2024,2024,202402,2024-02-01,14217.16,22568.64,22345.379
Fire kitchen move win.,14279830,Brian Coleman,Hart LLC,Robertbury,2024,2024,202403,2024-03-01,11081.054,22505.469,22084.152
Fire kitchen move win.,14279830,Brian Coleman,Hart LLC,Robertbury,2024,2024,202404,2024-04-01,11096.903,21558.262,22054.52
Fire kitchen move win.,14279830,Brian Coleman,Hart LLC,Robertbury,2024,2024,202405,2024-05-01,13773.055,21980.88,22535.758
Fire kitchen move win.,14279830,Brian Coleman,Hart LLC,Robertbury,2024,2024,202406,2024-06-01,9375.545,22921.76,22064.617
Fire kitchen move win.,14279830,Brian Coleman,Hart LLC,Robertbury,2024,2024,202407,2024-07-01,15291.293,22925.71,26311.47
Fire kitchen move win.,14279830,Brian Coleman,Hart LLC,Robertbury,2024,2024,202408,2024-08-01,11649.835,21702.498,22225.756
Fire kitchen move win.,14279830,Brian Coleman,Hart LLC,Robertbury,2025,2024,202409,2024-09-01,7027.2656,22539.553,21475.393
Fire kitchen move win.,14279830,Brian Coleman,Hart LLC,Robertbury,2025,2024,202410,2024-10-01,0.0,22493.412,22111.723
Fire kitchen move win.,14279830,Brian Coleman,Hart LLC,Robertbury,2025,2024,202411,2024-11-01,0.0,22361.69,20264.496
Fire kitchen move win.,14279830,Brian Coleman,Hart LLC,Robertbury,2025,2024,202412,2024-12-01,0.0,23301.047,24053.428
Fire kitchen move win.,14279830,Brian Coleman,Hart LLC,Robertbury,2025,2025,202501,2025-01-01,0.0,20749.408,20439.186
Because store degree drop participant.,77009458,Elizabeth Craig,Glenn Inc,Robertbury,2024,2023,202310,2023-10-01,125648.76,111489.016,138033.53
Because store degree drop participant.,77009458,Elizabeth Craig,Glenn Inc,Robertbury,2024,2023,202311,2023-11-01,128067.266,108295.84,135460.62
Because store degree drop participant.,77009458,Elizabeth Craig,Glenn Inc,Robertbury,2024,2023,202312,2023-12-01,113326.836,105823.414,117740.47
Because store degree drop participant.,77009458,Elizabeth Craig,Glenn Inc,Robertbury,2024,2024,202401,2024-01-01,123272.18,91103.48,125907.0
Because store degree drop participant.,77009458,Elizabeth Craig,Glenn Inc,Robertbury,2024,2024,202402,2024-02-01,101308.98,92186.14,102881.89
Because store degree drop participant.,77009458,Elizabeth Craig,Glenn Inc,Robertbury,2024,2024,202403,2024-03-01,99488.836,91652.38,100427.81
Because store degree drop participant.,77009458,Elizabeth Craig,Glenn Inc,Robertbury,2024,2024,202404,2024-04-01,104366.805,84976.56,104927.35
Because store degree drop participant.,77009458,Elizabeth Craig,Glenn Inc,Robertbury,2024,2024,202405,2024-05-01,117720.414,105681.016,118055.05
Because store degree drop participant.,77009458,Elizabeth Craig,Glenn Inc,Robertbury,2024,2024,202406,2024-06-01,126465.89,100545.02,126665.66
Because store degree drop participant.,77009458,Elizabeth Craig,Glenn Inc,Robertbury,2024,2024,202407,2024-07-01,123689.836,88644.34,123809.086
Because store degree drop participant.,77009458,Elizabeth Craig,Glenn Inc,Robertbury,2024,2024,202408,2024-08-01,120457.1,88339.19,120528.29
Because store degree drop participant.,77009458,Elizabeth Craig,Glenn Inc,Robertbury,2025,2024,202409,2024-09-01,116049.08,91347.07,116091.58
Because store degree drop participant.,77009458,Elizabeth Craig,Glenn Inc,Robertbury,2025,2024,202410,2024-10-01,125623.39,86725.92,138033.53
Because store degree drop participant.,77009458,Elizabeth Craig,Glenn Inc,Robertbury,2025,2024,202411,2024-11-01,128052.125,83532.75,135460.62
Because store degree drop participant.,77009458,Elizabeth Craig,Glenn Inc,Robertbury,2025,2024,202412,2024-12-01,113317.8,81060.32,117740.47
Because store degree drop participant.,77009458,Elizabeth Craig,Glenn Inc,Robertbury,2025,2025,202501,2025-01-01,123266.79,66340.38,125907.0
Drug chair certainly section.,55414573,Emily Garcia,Glenn Inc,Antonioburgh,2024,2023,202310,2023-10-01,0.0,112141.73,153153.02
Drug chair certainly section.,55414573,Emily Garcia,Glenn Inc,Antonioburgh,2024,2023,202311,2023-11-01,0.0,79382.84,118118.67
Drug chair certainly section.,55414573,Emily Garcia,Glenn Inc,Antonioburgh,2024,2023,202312,2023-12-01,0.0,86587.64,124100.836
Drug chair certainly section.,55414573,Emily Garcia,Glenn Inc,Antonioburgh,2024,2024,202401,2024-01-01,0.0,73144.74,113074.87
Drug chair certainly section.,55414573,Emily Garcia,Glenn Inc,Antonioburgh,2024,2024,202402,2024-02-01,0.0,141030.16,105706.484
Drug chair certainly section.,55414573,Emily Garcia,Glenn Inc,Antonioburgh,2024,2024,202403,2024-03-01,0.0,144618.17,103560.79
Drug chair certainly section.,55414573,Emily Garcia,Glenn Inc,Antonioburgh,2024,2024,202404,2024-04-01,0.0,146934.27,132863.77
Drug chair certainly section.,55414573,Emily Garcia,Glenn Inc,Antonioburgh,2024,2024,202405,2024-05-01,0.0,125451.65,127058.664
Drug chair certainly section.,55414573,Emily Garcia,Glenn Inc,Antonioburgh,2024,2024,202406,2024-06-01,0.0,108834.88,129785.32
Drug chair certainly section.,55414573,Emily Garcia,Glenn Inc,Antonioburgh,2024,2024,202407,2024-07-01,0.0,119541.46,112910.664
Drug chair certainly section.,55414573,Emily Garcia,Glenn Inc,Antonioburgh,2024,2024,202408,2024-08-01,0.0,111904.72,115129.88
Drug chair certainly section.,55414573,Emily Garcia,Glenn Inc,Antonioburgh,2025,2024,202409,2024-09-01,0.0,143802.28,148172.48
Drug chair certainly section.,55414573,Emily Garcia,Glenn Inc,Antonioburgh,2025,2024,202410,2024-10-01,0.0,109450.25,153153.02
Drug chair certainly section.,55414573,Emily Garcia,Glenn Inc,Antonioburgh,2025,2024,202411,2024-11-01,0.0,76746.01,118118.67
Drug chair certainly section.,55414573,Emily Garcia,Glenn Inc,Antonioburgh,2025,2024,202412,2024-12-01,0.0,84004.34,124100.836
Drug chair certainly section.,55414573,Emily Garcia,Glenn Inc,Antonioburgh,2025,2025,202501,2025-01-01,0.0,70613.9,113074.87
Right daughter away lose.,112956194,Andrew Pierce,Diaz and Sons,East Robert,2024,2023,202310,2023-10-01,111562.84,90011.266,113303.91
Right daughter away lose.,112956194,Andrew Pierce,Diaz and Sons,East Robert,2024,2023,202311,2023-11-01,117926.05,94968.99,119079.055
